"inst","expo","expo_97.5","expo_2.5","coeff","coeff_97.5","coeff_2.5"
740,0.513208493409229,0.520072454441389,0.50634453237707,4.66569382655929,4.74312442684474,4.5895272660335
751,0.513208493409229,0.520072454441389,0.50634453237707,4.66569382655929,4.74312442684474,4.5895272660335
